,0,1,2
1068,asx,LCY,AUD
1069,asx,LEG,AUD
1070,asx,LEP,AUD
1071,asx,LER,AUD
1072,asx,LEX,AUD
1073,asx,LFC,AUD
1074,asx,LFR,AUD
1075,asx,LGD,AUD
1076,asx,LGR,AUD
1077,asx,LHB,AUD
1078,asx,LHC,AUD
1079,asx,LHM,AUD
1080,asx,LI3,AUD
1081,asx,LIC,AUD
1082,asx,LIN,AUD
1083,asx,LIO,AUD
1084,asx,LIT,AUD
1085,asx,LKE,AUD
1086,asx,LKO,AUD
1087,asx,LLC,AUD
1088,asx,LLO,AUD
1089,asx,LMG,AUD
1090,asx,LML,AUD
1091,asx,LMW,AUD
1092,asx,LNG,AUD
1093,asx,LNK,AUD
1094,asx,LNU,AUD
1095,asx,LNY,AUD
1096,asx,LOM,AUD
1097,asx,LOV,AUD
1098,asx,LPD,AUD
1099,asx,LPE,AUD
1100,asx,LPI,AUD
1101,asx,LRS,AUD
1102,asx,LSH,AUD
1103,asx,LSR,AUD
1104,asx,LSX,AUD
1105,asx,LTR,AUD
1106,asx,LVE,AUD
1107,asx,LVH,AUD
1108,asx,LVT,AUD
1109,asx,LYC,AUD
1110,asx,LYL,AUD
1111,asx,M7T,AUD
1112,asx,MA1,AUD
1113,asx,MAG,AUD
1114,asx,MAH,AUD
1115,asx,MAI,AUD
1116,asx,MAQ,AUD
1117,asx,MAR,AUD
1118,asx,MAT,AUD
1119,asx,MAU,AUD
1120,asx,MAX,AUD
1121,asx,MAY,AUD
1122,asx,MBE,AUD
1123,asx,MBK,AUD
1124,asx,MBM,AUD
1125,asx,MBO,AUD
1126,asx,MCA,AUD
1127,asx,MCE,AUD
1128,asx,MCP,AUD
1129,asx,MCR,AUD
1130,asx,MCT,AUD
1131,asx,MCX,AUD
1132,asx,MCY,AUD
1133,asx,MDC,AUD
1134,asx,MDI,AUD
1135,asx,MDL,AUD
1136,asx,MDR,AUD
1137,asx,MDX,AUD
1138,asx,MEA,AUD
1139,asx,MEB,AUD
1140,asx,MEC,AUD
1141,asx,MED,AUD
1142,asx,MEI,AUD
1143,asx,MEL,AUD
1144,asx,MEM,AUD
1145,asx,MEP,AUD
1146,asx,MEQ,AUD
1147,asx,MEU,AUD
1148,asx,MEY,AUD
1149,asx,MEZ,AUD
1150,asx,MFD,AUD
1151,asx,MFF,AUD
1152,asx,MFG,AUD
1153,asx,MGC,AUD
1154,asx,MGE,AUD
1155,asx,MGG,AUD
1156,asx,MGL,AUD
1157,asx,MGP,AUD
1158,asx,MGR,AUD
1159,asx,MGT,AUD
1160,asx,MGU,AUD
1161,asx,MGV,AUD
1162,asx,MGX,AUD
1163,asx,MGZ,AUD
1164,asx,MHC,AUD
1165,asx,MHD,AUD
1166,asx,MHG,AUD
1167,asx,MHI,AUD
1168,asx,MHJ,AUD
1169,asx,MICH,AUD
1170,asx,MIH,AUD
1171,asx,MIL,AUD
1172,asx,MIN,AUD
1173,asx,MIR,AUD
1174,asx,MJC,AUD
1175,asx,MJP,AUD
1176,asx,MLA,AUD
1177,asx,MLB,AUD
1178,asx,MLD,AUD
1179,asx,MLM,AUD
1180,asx,MLS,AUD
1181,asx,MLT,AUD
1182,asx,MLX,AUD
1183,asx,MMI,AUD
1184,asx,MMJ,AUD
1185,asx,MML,AUD
1186,asx,MMR,AUD
1187,asx,MMS,AUD
1188,asx,MNB,AUD
1189,asx,MNC,AUD
1190,asx,MND,AUD
1191,asx,MNE,AUD
1192,asx,MNF,AUD
1193,asx,MNM,AUD
1194,asx,MNRS,AUD
1195,asx,MNS,AUD
1196,asx,MNW,AUD
1197,asx,MNY,AUD
1198,asx,MOAT,AUD
1199,asx,MOB,AUD
1200,asx,MOC,AUD
1201,asx,MOD,AUD
1202,asx,MOE,AUD
1203,asx,MONY,AUD
1204,asx,MOQ,AUD
1205,asx,MOT,AUD
1206,asx,MOX,AUD
1207,asx,MOY,AUD
1208,asx,MP1,AUD
1209,asx,MPE,AUD
1210,asx,MPL,AUD
1211,asx,MPO,AUD
1212,asx,MPP,AUD
1213,asx,MPW,AUD
1214,asx,MPX,AUD
1215,asx,MQA,AUD
1216,asx,MQG,AUD
1217,asx,MQR,AUD
1218,asx,MRC,AUD
1219,asx,MRD,AUD
1220,asx,MRG,AUD
1221,asx,MRL,AUD
1222,asx,MRM,AUD
1223,asx,MRN,AUD
1224,asx,MRP,AUD
1225,asx,MRQ,AUD
1226,asx,MRR,AUD
1227,asx,MRV,AUD
1228,asx,MSB,AUD
1229,asx,MSG,AUD
1230,asx,MSI,AUD
1231,asx,MSM,AUD
1232,asx,MSP,AUD
1233,asx,MSR,AUD
1234,asx,MSV,AUD
1235,asx,MTB,AUD
1236,asx,MTC,AUD
1237,asx,MTH,AUD
1238,asx,MTM,AUD
1239,asx,MTO,AUD
1240,asx,MTR,AUD
1241,asx,MTS,AUD
1242,asx,MUA,AUD
1243,asx,MUS,AUD
1244,asx,MVA,AUD
1245,asx,MVB,AUD
1246,asx,MVE,AUD
1247,asx,MVF,AUD
1248,asx,MVOL,AUD
1249,asx,MVP,AUD
1250,asx,MVR,AUD
1251,asx,MVS,AUD
1252,asx,MVT,AUD
1253,asx,MVW,AUD
1254,asx,MWR,AUD
1255,asx,MWY,AUD
1256,asx,MX1,AUD
1257,asx,MXC,AUD
1258,asx,MXI,AUD
1259,asx,MXR,AUD
1260,asx,MXT,AUD
1261,asx,MYE,AUD
1262,asx,MYL,AUD
1263,asx,MYO,AUD
1264,asx,MYQ,AUD
1265,asx,MYR,AUD
1266,asx,MYS,AUD
1267,asx,MYX,AUD
1268,asx,MZI,AUD
1269,asx,MZM,AUD
1270,asx,MZN,AUD
1271,asx,MZZ,AUD
1272,asx,N1H,AUD
1273,asx,N27,AUD
1274,asx,NAB,AUD
1275,asx,NAC,AUD
1276,asx,NAE,AUD
1277,asx,NAG,AUD
1278,asx,NAM,AUD
1279,asx,NAN,AUD
1280,asx,NBL,AUD
1281,asx,NC6,AUD
1282,asx,NCC,AUD
1283,asx,NCK,AUD
1284,asx,NCL,AUD
1285,asx,NCM,AUD
1286,asx,NCR,AUD
1287,asx,NCZ,AUD
1288,asx,NDQ,AUD
1289,asx,NEA,AUD
1290,asx,NEC,AUD
1291,asx,NET,AUD
1292,asx,NEU,AUD
1293,asx,NGE,AUD
1294,asx,NGY,AUD
1295,asx,NHC,AUD
1296,asx,NHF,AUD
1297,asx,NHL,AUD
1298,asx,NIU,AUD
1299,asx,NLI,AUD
1300,asx,NME,AUD
1301,asx,NML,AUD
1302,asx,NMS,AUD
1303,asx,NMT,AUD
1304,asx,NNW,AUD
1305,asx,NOR,AUD
1306,asx,NOV,AUD
1307,asx,NOX,AUD
1308,asx,NRT,AUD
1309,asx,NSE,AUD
1310,asx,NSL,AUD
1311,asx,NSR,AUD
1312,asx,NST,AUD
1313,asx,NSX,AUD
1314,asx,NTC,AUD
1315,asx,NTI,AUD
1316,asx,NTL,AUD
1317,asx,NTM,AUD
1318,asx,NTU,AUD
1319,asx,NUF,AUD
1320,asx,NUH,AUD
1321,asx,NUS,AUD
1322,asx,NVL,AUD
1323,asx,NVO,AUD
1324,asx,NVT,AUD
1325,asx,NVX,AUD
1326,asx,NWE,AUD
1327,asx,NWF,AUD
1328,asx,NWH,AUD
1329,asx,NWS,AUD
1330,asx,NWZ,AUD
1331,asx,NXM,AUD
1332,asx,NXT,AUD
1333,asx,NZC,AUD
1334,asx,NZK,AUD
1335,asx,NZM,AUD
1336,asx,OAR,AUD
1337,asx,OBJ,AUD
1338,asx,OBL,AUD
1339,asx,OCA,AUD
1340,asx,OCC,AUD
1341,asx,OCL,AUD
1342,asx,OCP,AUD
1343,asx,ODM,AUD
1344,asx,ODY,AUD
1345,asx,OEC,AUD
1346,asx,OEL,AUD
1347,asx,OEQ,AUD
1348,asx,OEX,AUD
1349,asx,OFX,AUD
1350,asx,OGC,AUD
1351,asx,OGX,AUD
1352,asx,OHE,AUD
1353,asx,OIL,AUD
1354,asx,OKR,AUD
1355,asx,OKU,AUD
1356,asx,OLH,AUD
1357,asx,OLI,AUD
1358,asx,OLV,AUD
1359,asx,OMH,AUD
1360,asx,OML,AUD
1361,asx,OMT,AUD
1362,asx,ONE,AUD
1363,asx,ONT,AUD
1364,asx,OOK,AUD
1365,asx,OOO,AUD
1366,asx,OPG,AUD
1367,asx,OPN,AUD
1368,asx,OPT,AUD
1369,asx,ORA,AUD
1370,asx,ORE,AUD
1371,asx,ORG,AUD
1372,asx,ORI,AUD
1373,asx,ORL,AUD
1374,asx,ORM,AUD
1375,asx,ORN,AUD
1376,asx,ORR,AUD
1377,asx,OSH,AUD
1378,asx,OSL,AUD
1379,asx,OSP,AUD
1380,asx,OTW,AUD
1381,asx,OVH,AUD
1382,asx,OVL,AUD
1383,asx,OVN,AUD
1384,asx,OVR,AUD
1385,asx,OXX,AUD
1386,asx,OZF,AUD
1387,asx,OZG,AUD
1388,asx,OZL,AUD
1389,asx,OZR,AUD
1390,asx,PAA,AUD
1391,asx,PAB,AUD
1392,asx,PAC,AUD
1393,asx,PAF,AUD
1394,asx,PAI,AUD
1395,asx,PAK,AUD
1396,asx,PAN,AUD
1397,asx,PAR,AUD
1398,asx,PAXX,AUD
1399,asx,PBP,AUD
1400,asx,PBT,AUD
1401,asx,PBX,AUD
1402,asx,PCG,AUD
1403,asx,PCH,AUD
1404,asx,PCL,AUD
1405,asx,PDI,AUD
1406,asx,PDZ,AUD
1407,asx,PEA,AUD
1408,asx,PEC,AUD
1409,asx,PEK,AUD
1410,asx,PEL,AUD
1411,asx,PEN,AUD
1412,asx,PEP,AUD
1413,asx,PEX,AUD
1414,asx,PFG,AUD
1415,asx,PFM,AUD
1416,asx,PGC,AUD
1417,asx,PGF,AUD
1418,asx,PGH,AUD
1419,asx,PGI,AUD
1420,asx,PGM,AUD
1421,asx,PGO,AUD
1422,asx,PGR,AUD
1423,asx,PGS,AUD
1424,asx,PGY,AUD
1425,asx,PHI,AUD
1426,asx,PHK,AUD
1427,asx,PIC,AUD
1428,asx,PIL,AUD
1429,asx,PIO,AUD
1430,asx,PIQ,AUD
1431,asx,PIXX,AUD
1432,asx,PKA,AUD
1433,asx,PKO,AUD
1434,asx,PL8,AUD
1435,asx,PLG,AUD
1436,asx,PLH,AUD
1437,asx,PLL,AUD
1438,asx,PLS,AUD
1439,asx,PLUS,AUD
1440,asx,PLX,AUD
1441,asx,PM1,AUD
1442,asx,PMC,AUD
1443,asx,PME,AUD
1444,asx,PMP,AUD
1445,asx,PMV,AUD
1446,asx,PMY,AUD
1447,asx,PNC,AUD
1448,asx,PNI,AUD
1449,asx,PNL,AUD
1450,asx,PNN,AUD
1451,asx,PNR,AUD
1452,asx,PNV,AUD
1453,asx,PNW,AUD
1454,asx,PNX,AUD
1455,asx,POH,AUD
1456,asx,POP,AUD
1457,asx,POS,AUD
1458,asx,POU,AUD
1459,asx,POW,AUD
1460,asx,POZ,AUD
1461,asx,PPC,AUD
1462,asx,PPG,AUD
1463,asx,PPH,AUD
1464,asx,PPK,AUD
1465,asx,PPL,AUD
1466,asx,PPS,AUD
1467,asx,PPT,AUD
1468,asx,PPY,AUD
1469,asx,PRL,AUD
1470,asx,PRO,AUD
1471,asx,PRR,AUD
1472,asx,PRT,AUD
1473,asx,PRU,AUD
1474,asx,PRY,AUD
1475,asx,PSA,AUD
1476,asx,PSC,AUD
1477,asx,PSI,AUD
1478,asx,PSM,AUD
1479,asx,PSQ,AUD
1480,asx,PSY,AUD
1481,asx,PSZ,AUD
1482,asx,PTB,AUD
1483,asx,PTL,AUD
1484,asx,PTM,AUD
1485,asx,PTX,AUD
1486,asx,PUN,AUD
1487,asx,PUR,AUD
1488,asx,PVA,AUD
1489,asx,PVD,AUD
1490,asx,PVE,AUD
1491,asx,PVL,AUD
1492,asx,PWH,AUD
1493,asx,PWN,AUD
1494,asx,PXS,AUD
1495,asx,PXX,AUD
1496,asx,PYC,AUD
1497,asx,PZC,AUD
1498,asx,QAG,AUD
1499,asx,QAN,AUD
1500,asx,QAU,AUD
1501,asx,QBE,AUD
1502,asx,QBL,AUD
1503,asx,QCB,AUD
1504,asx,QFN,AUD
1505,asx,QFY,AUD
1506,asx,QHL,AUD
1507,asx,QIP,AUD
1508,asx,QMIX,AUD
1509,asx,QMN,AUD
1510,asx,QMS,AUD
1511,asx,QOZ,AUD
1512,asx,QPON,AUD
1513,asx,QRE,AUD
1514,asx,QSS,AUD
1515,asx,QTG,AUD
1516,asx,QTM,AUD
1517,asx,QUAL,AUD
1518,asx,QUB,AUD
1519,asx,QUE,AUD
1520,asx,QUR,AUD
1521,asx,QUS,AUD
1522,asx,QVE,AUD
1523,asx,R3D,AUD
1524,asx,RAC,AUD
1525,asx,RAN,AUD
1526,asx,RAP,AUD
1527,asx,RARI,AUD
1528,asx,RAW,AUD
1529,asx,RBD,AUD
1530,asx,RBL,AUD
1531,asx,RBO,AUD
1532,asx,RBR,AUD
1533,asx,RBX,AUD
1534,asx,RCB,AUD
1535,asx,RCE,AUD
1536,asx,RCG,AUD
1537,asx,RCO,AUD
1538,asx,RCP,AUD
1539,asx,RCR,AUD
1540,asx,RCT,AUD
1541,asx,RCW,AUD
1542,asx,RD1,AUD
1543,asx,RDF,AUD
1544,asx,RDG,AUD
1545,asx,RDH,AUD
1546,asx,RDM,AUD
1547,asx,RDS,AUD
1548,asx,RDV,AUD
1549,asx,REA,AUD
1550,asx,RED,AUD
1551,asx,REF,AUD
1552,asx,REG,AUD
1553,asx,REH,AUD
1554,asx,RENT,AUD
1555,asx,RES,AUD
1556,asx,REV,AUD
1557,asx,REX,AUD
1558,asx,REY,AUD
1559,asx,REZ,AUD
1560,asx,RFF,AUD
1561,asx,RFG,AUD
1562,asx,RFN,AUD
1563,asx,RFT,AUD
1564,asx,RFX,AUD
1565,asx,RGB,AUD
1566,asx,RGI,AUD
1567,asx,RGL,AUD
1568,asx,RGP,AUD
1569,asx,RGS,AUD
1570,asx,RHC,AUD
1571,asx,RHI,AUD
1572,asx,RHL,AUD
1573,asx,RHP,AUD
1574,asx,RHS,AUD
1575,asx,RHT,AUD
1576,asx,RIC,AUD
1577,asx,RIE,AUD
1578,asx,RIM,AUD
1579,asx,RIO,AUD
1580,asx,RIR,AUD
1581,asx,RKN,AUD
1582,asx,RLC,AUD
1583,asx,RLE,AUD
1584,asx,RMD,AUD
1585,asx,RMG,AUD
1586,asx,RMI,AUD
1587,asx,RMP,AUD
1588,asx,RMS,AUD
1589,asx,RMT,AUD
1590,asx,RMX,AUD
1591,asx,RND,AUD
1592,asx,RNE,AUD
1593,asx,RNL,AUD
1594,asx,RNO,AUD
1595,asx,RNT,AUD
1596,asx,RNU,AUD
1597,asx,RNY,AUD
1598,asx,ROBO,AUD
1599,asx,ROG,AUD
1600,asx,RPG,AUD
1601,asx,RRL,AUD
1602,asx,RRS,AUD
1603,asx,RSG,AUD
1604,asx,RSH,AUD
1605,asx,RSM,AUD
1606,asx,RTE,AUD
1607,asx,RTG,AUD
1608,asx,RTR,AUD
1609,asx,RUB,AUD
1610,asx,RUL,AUD
1611,asx,RVA,AUD
1612,asx,RVL,AUD
1613,asx,RVR,AUD
1614,asx,RVY,AUD
1615,asx,RWC,AUD
1616,asx,RWD,AUD
1617,asx,RXH,AUD
1618,asx,RXL,AUD
1619,asx,RXM,AUD
1620,asx,RXP,AUD
1621,asx,RYD,AUD
1622,asx,S2R,AUD
1623,asx,S32,AUD
1624,asx,SAN,AUD
1625,asx,SAR,AUD
1626,asx,SAS,AUD
1627,asx,SAU,AUD
1628,asx,SBB,AUD
1629,asx,SBI,AUD
1630,asx,SBM,AUD
1631,asx,SBR,AUD
1632,asx,SBU,AUD
1633,asx,SCG,AUD
1634,asx,SCI,AUD
1635,asx,SCL,AUD
1636,asx,SCO,AUD
1637,asx,SCP,AUD
1638,asx,SCT,AUD
1639,asx,SCU,AUD
1640,asx,SDA,AUD
1641,asx,SDF,AUD
1642,asx,SDG,AUD
1643,asx,SDI,AUD
1644,asx,SDL,AUD
1645,asx,SDV,AUD
1646,asx,SDX,AUD
1647,asx,SE1,AUD
1648,asx,SEA,AUD
1649,asx,SEG,AUD
1650,asx,SEH,AUD
1651,asx,SEK,AUD
1652,asx,SEN,AUD
1653,asx,SEQ,AUD
1654,asx,SER,AUD
1655,asx,SES,AUD
1656,asx,SFC,AUD
1657,asx,SFG,AUD
1658,asx,SFH,AUD
1659,asx,SFI,AUD
1660,asx,SFL,AUD
1661,asx,SFR,AUD
1662,asx,SFX,AUD
1663,asx,SFY,AUD
1664,asx,SGC,AUD
1665,asx,SGF,AUD
1666,asx,SGH,AUD
1667,asx,SGM,AUD
1668,asx,SGP,AUD
1669,asx,SGQ,AUD
1670,asx,SGR,AUD
1671,asx,SGU,AUD
1672,asx,SHH,AUD
1673,asx,SHJ,AUD
1674,asx,SHK,AUD
1675,asx,SHL,AUD
1676,asx,SHM,AUD
1677,asx,SHO,AUD
1678,asx,SHV,AUD
1679,asx,SIE,AUD
1680,asx,SIG,AUD
1681,asx,SIH,AUD
1682,asx,SIO,AUD
1683,asx,SIQ,AUD
1684,asx,SIT,AUD
1685,asx,SIV,AUD
1686,asx,SIX,AUD
1687,asx,SKC,AUD
1688,asx,SKF,AUD
1689,asx,SKI,AUD
1690,asx,SKN,AUD
1691,asx,SKS,AUD
1692,asx,SKT,AUD
1693,asx,SLC,AUD
1694,asx,SLF,AUD
1695,asx,SLK,AUD
1696,asx,SLM,AUD
1697,asx,SLR,AUD
1698,asx,SLX,AUD
1699,asx,SM1,AUD
1700,asx,SM8,AUD
1701,asx,SMA,AUD
1702,asx,SMC,AUD
1703,asx,SMD,AUD
1704,asx,SMI,AUD
1705,asx,SMLL,AUD
1706,asx,SMM,AUD
1707,asx,SMN,AUD
1708,asx,SMP,AUD
1709,asx,SMR,AUD
1710,asx,SNC,AUD
1711,asx,SND,AUD
1712,asx,SNL,AUD
1713,asx,SNS,AUD
1714,asx,SNZ,AUD
1715,asx,SO4,AUD
1716,asx,SOL,AUD
1717,asx,SOM,AUD
1718,asx,SOP,AUD
1719,asx,SOR,AUD
1720,asx,SP1,AUD
1721,asx,SP3,AUD
1722,asx,SPB,AUD
1723,asx,SPI,AUD
1724,asx,SPK,AUD
1725,asx,SPL,AUD
1726,asx,SPO,AUD
1727,asx,SPQ,AUD
1728,asx,SPX,AUD
1729,asx,SPY,AUD
1730,asx,SPZ,AUD
1731,asx,SRG,AUD
1732,asx,SRH,AUD
1733,asx,SRI,AUD
1734,asx,SRK,AUD
1735,asx,SRN,AUD
1736,asx,SRO,AUD
1737,asx,SRS,AUD
1738,asx,SRV,AUD
1739,asx,SRX,AUD
1740,asx,SRY,AUD
1741,asx,SRZ,AUD
1742,asx,SSG,AUD
1743,asx,SSL,AUD
1744,asx,SSM,AUD
1745,asx,SSN,AUD
1746,asx,SSO,AUD
1747,asx,SST,AUD
1748,asx,ST1,AUD
1749,asx,STA,AUD
1750,asx,STM,AUD
1751,asx,STO,AUD
1752,asx,STW,AUD
1753,asx,STX,AUD
1754,asx,SUD,AUD
1755,asx,SUH,AUD
1756,asx,SUL,AUD
1757,asx,SUM,AUD
1758,asx,SUN,AUD
1759,asx,SUR,AUD
1760,asx,SVA,AUD
1761,asx,SVH,AUD
1762,asx,SVL,AUD
1763,asx,SVM,AUD
1764,asx,SVS,AUD
1765,asx,SVW,AUD
1766,asx,SVY,AUD
1767,asx,SW1,AUD
1768,asx,SWJ,AUD
1769,asx,SWK,AUD
1770,asx,SWM,AUD
1771,asx,SWTZ,AUD
1772,asx,SXA,AUD
1773,asx,SXE,AUD
1774,asx,SXL,AUD
1775,asx,SXX,AUD
1776,asx,SXY,AUD
1777,asx,SYA,AUD
1778,asx,SYD,AUD
1779,asx,SYI,AUD
1780,asx,SYR,AUD
1781,asx,SYS,AUD
1782,asx,SYT,AUD
1783,asx,T3D,AUD
1784,asx,TAG,AUD
1785,asx,TAH,AUD
1786,asx,TAM,AUD
1787,asx,TAP,AUD
1788,asx,TAR,AUD
1789,asx,TAS,AUD
1790,asx,TAU,AUD
1791,asx,TAW,AUD
1792,asx,TB8,AUD
1793,asx,TBH,AUD
1794,asx,TBR,AUD
1795,asx,TCL,AUD
1796,asx,TCN,AUD
1797,asx,TCO,AUD
1798,asx,TDL,AUD
1799,asx,TDO,AUD
1800,asx,TECH,AUD
1801,asx,TEG,AUD
1802,asx,TEK,AUD
1803,asx,TER,AUD
1804,asx,TEX,AUD
1805,asx,TFG,AUD
1806,asx,TFL,AUD
1807,asx,TGA,AUD
1808,asx,TGG,AUD
1809,asx,TGH,AUD
1810,asx,TGN,AUD
1811,asx,TGP,AUD
1812,asx,TGR,AUD
1813,asx,THC,AUD
1814,asx,THD,AUD
1815,asx,THR,AUD
1816,asx,THX,AUD
1817,asx,TIA,AUD
1818,asx,TIG,AUD
1819,asx,TIL,AUD
1820,asx,TIN,AUD
1821,asx,TKF,AUD
1822,asx,TKL,AUD
1823,asx,TKM,AUD
1824,asx,TLG,AUD
1825,asx,TLM,AUD
1826,asx,TLS,AUD
1827,asx,TME,AUD
1828,asx,TMK,AUD
1829,asx,TML,AUD
1830,asx,TMP,AUD
1831,asx,TMT,AUD
1832,asx,TMX,AUD
1833,asx,TMZ,AUD
1834,asx,TNE,AUD
1835,asx,TNG,AUD
1836,asx,TNK,AUD
1837,asx,TNO,AUD
1838,asx,TNP,AUD
1839,asx,TNR,AUD
1840,asx,TNT,AUD
1841,asx,TNY,AUD
1842,asx,TOE,AUD
1843,asx,TOM,AUD
1844,asx,TON,AUD
1845,asx,TOP,AUD
1846,asx,TOT,AUD
1847,asx,TOU,AUD
1848,asx,TOX,AUD
1849,asx,TPC,AUD
1850,asx,TPD,AUD
1851,asx,TPE,AUD
1852,asx,TPM,AUD
1853,asx,TPO,AUD
1854,asx,TPP,AUD
1855,asx,TPS,AUD
1856,asx,TPW,AUD
1857,asx,TRL,AUD
1858,asx,TRM,AUD
1859,asx,TRS,AUD
1860,asx,TRT,AUD
1861,asx,TRY,AUD
1862,asx,TSN,AUD
1863,asx,TTA,AUD
1864,asx,TTC,AUD
1865,asx,TTI,AUD
1866,asx,TTL,AUD
1867,asx,TTM,AUD
1868,asx,TTS,AUD
1869,asx,TTT,AUD
1870,asx,TTW,AUD
1871,asx,TUP,AUD
1872,asx,TV2,AUD
1873,asx,TWD,AUD
1874,asx,TWE,AUD
1875,asx,TWR,AUD
1876,asx,TYK,AUD
1877,asx,TYX,AUD
1878,asx,TZL,AUD
1879,asx,TZN,AUD
1880,asx,UBA,AUD
1881,asx,UBE,AUD
1882,asx,UBI,AUD
1883,asx,UBJ,AUD
1884,asx,UBN,AUD
1885,asx,UBP,AUD
1886,asx,UBU,AUD
1887,asx,UBW,AUD
1888,asx,UCM,AUD
1889,asx,UCW,AUD
1890,asx,UEQ,AUD
1891,asx,UIL,AUD
1892,asx,UMAX,AUD
1893,asx,UNL,AUD
1894,asx,UNV,AUD
1895,asx,UOS,AUD
1896,asx,UPD,AUD
1897,asx,URB,AUD
1898,asx,URF,AUD
1899,asx,USA,AUD
1900,asx,USD,AUD
1901,asx,USF,AUD
1902,asx,USG,AUD
1903,asx,USP,AUD
1904,asx,USR,AUD
1905,asx,UTR,AUD
1906,asx,UUL,AUD
1907,asx,UUV,AUD
1908,asx,VACF,AUD
1909,asx,VAE,AUD
1910,asx,VAF,AUD
1911,asx,VAH,AUD
1912,asx,VAL,AUD
1913,asx,VAN,AUD
1914,asx,VAP,AUD
1915,asx,VAR,AUD
1916,asx,VAS,AUD
1917,asx,VBND,AUD
1918,asx,VBS,AUD
1919,asx,VCF,AUD
1920,asx,VCX,AUD
1921,asx,VEC,AUD
1922,asx,VEE,AUD
1923,asx,VEQ,AUD
1924,asx,VEU,AUD
1925,asx,VG1,AUD
1926,asx,VGAD,AUD
1927,asx,VGB,AUD
1928,asx,VGE,AUD
1929,asx,VGL,AUD
1930,asx,VGS,AUD
1931,asx,VHT,AUD
1932,asx,VHY,AUD
1933,asx,VIC,AUD
1934,asx,VIF,AUD
1935,asx,VIG,AUD
1936,asx,VII,AUD
1937,asx,VIP,AUD
1938,asx,VIV,AUD
1939,asx,VKA,AUD
1940,asx,VLA,AUD
1941,asx,VLC,AUD
1942,asx,VLS,AUD
1943,asx,VLT,AUD
1944,asx,VLW,AUD
1945,asx,VMC,AUD
1946,asx,VMG,AUD
1947,asx,VML,AUD
1948,asx,VMS,AUD
1949,asx,VMT,AUD
1950,asx,VMX,AUD
1951,asx,VMY,AUD
1952,asx,VOC,AUD
1953,asx,VP7,AUD
1954,asx,VPC,AUD
1955,asx,VPR,AUD
1956,asx,VRC,AUD
1957,asx,VRL,AUD
1958,asx,VRM,AUD
1959,asx,VRS,AUD
1960,asx,VRT,AUD
1961,asx,VRX,AUD
1962,asx,VSO,AUD
1963,asx,VTG,AUD
1964,asx,VTI,AUD
1965,asx,VTS,AUD
1966,asx,VVR,AUD
1967,asx,VXR,AUD
1968,asx,WAA,AUD
1969,asx,WAF,AUD
1970,asx,WAM,AUD
1971,asx,WAT,AUD
1972,asx,WAX,AUD
1973,asx,WBA,AUD
1974,asx,WBC,AUD
1975,asx,WBE,AUD
1976,asx,WBT,AUD
1977,asx,WCN,AUD
1978,asx,WDE,AUD
1979,asx,WDIV,AUD
1980,asx,WDMF,AUD
1981,asx,WEB,AUD
1982,asx,WEC,AUD
1983,asx,WEL,AUD
1984,asx,WEMG,AUD
1985,asx,WES,AUD
1986,asx,WFD,AUD
1987,asx,WFE,AUD
1988,asx,WGF,AUD
1989,asx,WGL,AUD
1990,asx,WGX,AUD
1991,asx,WHA,AUD
1992,asx,WHC,AUD
1993,asx,WHF,AUD
1994,asx,WIC,AUD
1995,asx,WKT,AUD
1996,asx,WLC,AUD
1997,asx,WLD,AUD
1998,asx,WLE,AUD
1999,asx,WLEN,AUD
2000,asx,WLF,AUD
2001,asx,WLL,AUD
2002,asx,WMC,AUD
2003,asx,WMI,AUD
2004,asx,WMK,AUD
2005,asx,WND,AUD
2006,asx,WNR,AUD
2007,asx,WOR,AUD
2008,asx,WOW,AUD
2009,asx,WPG,AUD
2010,asx,WPL,AUD
2011,asx,WPP,AUD
2012,asx,WQW,AUD
2013,asx,WRG,AUD
2014,asx,WRLD,AUD
2015,asx,WRM,AUD
2016,asx,WRR,AUD
2017,asx,WSA,AUD
2018,asx,WSI,AUD
2019,asx,WTC,AUD
2020,asx,WTP,AUD
2021,asx,WVOL,AUD
2022,asx,WWI,AUD
2023,asx,WXHG,AUD
2024,asx,WXOZ,AUD
2025,asx,XAM,AUD
2026,asx,XF1,AUD
2027,asx,XIP,AUD
2028,asx,XPE,AUD
2029,asx,XRF,AUD
2030,asx,XRO,AUD
2031,asx,XST,AUD
2032,asx,XTD,AUD
2033,asx,XTE,AUD
2034,asx,YAL,AUD
2035,asx,YANK,AUD
2036,asx,YBR,AUD
2037,asx,YMAX,AUD
2038,asx,YNB,AUD
2039,asx,YOJ,AUD
2040,asx,YOW,AUD
2041,asx,YPB,AUD
2042,asx,ZCNH,AUD
2043,asx,ZEL,AUD
2044,asx,ZEN,AUD
2045,asx,ZER,AUD
2046,asx,ZEU,AUD
2047,asx,ZGL,AUD
2048,asx,ZGOL,AUD
2049,asx,ZIM,AUD
2050,asx,ZIP,AUD
2051,asx,ZLD,AUD
2052,asx,ZMI,AUD
2053,asx,ZML,AUD
2054,asx,ZNC,AUD
2055,asx,ZNO,AUD
2056,asx,ZNT,AUD
2057,asx,ZOZI,AUD
2058,asx,ZUSD,AUD
2059,asx,ZYAU,AUD
2060,asx,ZYB,AUD
2061,asx,ZYUS,AUD
2062,istanbul,AT0000818802,TRY
2063,istanbul,TRAADANA91F0,TRY
