,0,1
0,asx,1AD.AX
1,asx,1AG.AX
2,asx,1AL.AX
3,asx,1ST.AX
4,asx,3DP.AX
5,asx,3PL.AX
6,asx,4CE.AX
7,asx,4DS.AX
8,asx,4WD.AX
9,asx,88E.AX
10,asx,8CO.AX
11,asx,8EC.AX
12,asx,8IH.AX
13,asx,9SP.AX
14,asx,A2M.AX
15,asx,A3D.AX
16,asx,AAA.AX
17,asx,AAC.AX
18,asx,AAD.AX
19,asx,AAJ.AX
20,asx,AAP.AX
21,asx,AAR.AX
22,asx,AAU.AX
23,asx,AB1.AX
24,asx,ABA.AX
25,asx,ABC.AX
26,asx,ABL.AX
27,asx,ABP.AX
28,asx,ABR.AX
29,asx,ABT.AX
30,asx,ABU.AX
31,asx,ABV.AX
32,asx,ABW.AX
33,asx,ABX.AX
34,asx,AC8.AX
35,asx,ACB.AX
36,asx,ACG.AX
37,asx,ACK.AX
38,asx,ACL.AX
39,asx,ACP.AX
40,asx,ACQ.AX
41,asx,ACR.AX
42,asx,ACS.AX
43,asx,ACW.AX
44,asx,ACX.AX
45,asx,AD1.AX
46,asx,AD8.AX
47,asx,ADA.AX
48,asx,ADD.AX
49,asx,ADH.AX
50,asx,ADJ.AX
51,asx,ADN.AX
52,asx,ADO.AX
53,asx,ADR.AX
54,asx,ADV.AX
55,asx,ADX.AX
56,asx,ADY.AX
57,asx,AEB.AX
58,asx,AEE.AX
59,asx,AEF.AX
60,asx,AEG.AX
61,asx,AEI.AX
62,asx,AER.AX
63,asx,AEV.AX
64,asx,AFA.AX
65,asx,AFG.AX
66,asx,AFI.AX
67,asx,AFP.AX
68,asx,AFR.AX
69,asx,AFT.AX
70,asx,AGD.AX
71,asx,AGE.AX
72,asx,AGG.AX
73,asx,AGI.AX
74,asx,AGJ.AX
75,asx,AGL.AX
76,asx,AGO.AX
77,asx,AGR.AX
78,asx,AGS.AX
79,asx,AHF.AX
80,asx,AHG.AX
81,asx,AHK.AX
82,asx,AHL.AX
83,asx,AHN.AX
84,asx,AHQ.AX
85,asx,AHR.AX
86,asx,AHX.AX
87,asx,AHY.AX
88,asx,AHZ.AX
89,asx,AIA.AX
90,asx,AIB.AX
91,asx,AIQ.AX
92,asx,AIR.AX
93,asx,AIS.AX
94,asx,AIV.AX
95,asx,AIY.AX
96,asx,AIZ.AX
97,asx,AJC.AX
98,asx,AJD.AX
99,asx,AJJ.AX
100,asx,AJL.AX
101,asx,AJM.AX
102,asx,AJQ.AX
103,asx,AJX.AX
104,asx,AKF.AX
105,asx,AKG.AX
106,asx,AKM.AX
107,asx,AKN.AX
108,asx,AKP.AX
109,asx,AL8.AX
110,asx,ALC.AX
111,asx,ALF.AX
112,asx,ALI.AX
113,asx,ALK.AX
114,asx,ALL.AX
115,asx,ALQ.AX
116,asx,ALR.AX
117,asx,ALT.AX
118,asx,ALU.AX
119,asx,ALY.AX
120,asx,AMA.AX
121,asx,AMB.AX
122,asx,AMC.AX
123,asx,AME.AX
124,asx,AMG.AX
125,asx,AMH.AX
126,asx,AMI.AX
127,asx,AML.AX
128,asx,AMN.AX
129,asx,AMO.AX
130,asx,AMP.AX
131,asx,AMT.AX
132,asx,ANG.AX
133,asx,ANL.AX
134,asx,ANN.AX
135,asx,ANO.AX
136,asx,ANP.AX
137,asx,ANR.AX
138,asx,ANW.AX
139,asx,ANZ.AX
140,asx,AO1.AX
141,asx,AOA.AX
142,asx,AOD.AX
143,asx,AOF.AX
144,asx,AOG.AX
145,asx,AOH.AX
146,asx,AOK.AX
147,asx,AON.AX
148,asx,AOP.AX
149,asx,AOU.AX
150,asx,AOW.AX
151,asx,APA.AX
152,asx,APC.AX
153,asx,APD.AX
154,asx,APE.AX
155,asx,APG.AX
156,asx,API.AX
157,asx,APL.AX
158,asx,APO.AX
159,asx,APT.AX
160,asx,APW.AX
161,asx,APX.AX
162,asx,APZ.AX
163,asx,AQC.AX
164,asx,AQD.AX
165,asx,AQF.AX
166,asx,AQG.AX
167,asx,AQI.AX
168,asx,AQQ.AX
169,asx,AQS.AX
170,asx,AQX.AX
171,asx,AQZ.AX
172,asx,ARA.AX
173,asx,ARB.AX
174,asx,ARC.AX
175,asx,ARD.AX
176,asx,ARE.AX
177,asx,ARF.AX
178,asx,ARG.AX
179,asx,ARL.AX
180,asx,ARM.AX
181,asx,ARO.AX
182,asx,ARS.AX
183,asx,ARU.AX
184,asx,ARV.AX
185,asx,ARX.AX
186,asx,ASB.AX
187,asx,ASG.AX
188,asx,ASH.AX
189,asx,ASL.AX
190,asx,ASN.AX
191,asx,ASP.AX
192,asx,AST.AX
193,asx,ASW.AX
194,asx,ASX.AX
195,asx,ATC.AX
196,asx,ATL.AX
197,asx,ATM.AX
198,asx,ATP.AX
199,asx,ATR.AX
200,asx,ATS.AX
201,asx,ATT.AX
202,asx,ATU.AX
203,asx,AU1.AX
204,asx,AU8.AX
205,asx,AUB.AX
206,asx,AUC.AX
207,asx,AUDS.AX
208,asx,AUF.AX
209,asx,AUH.AX
210,asx,AUI.AX
211,asx,AUMF.AX
212,asx,AUP.AX
213,asx,AUQ.AX
214,asx,AUR.AX
215,asx,AUST.AX
216,asx,AUZ.AX
217,asx,AVB.AX
218,asx,AVD.AX
219,asx,AVG.AX
220,asx,AVH.AX
221,asx,AVJ.AX
222,asx,AVL.AX
223,asx,AVN.AX
224,asx,AVQ.AX
225,asx,AVW.AX
226,asx,AVZ.AX
227,asx,AWC.AX
228,asx,AWE.AX
229,asx,AWN.AX
230,asx,AWQ.AX
231,asx,AWV.AX
232,asx,AWY.AX
233,asx,AXE.AX
234,asx,AXI.AX
235,asx,AXL.AX
236,asx,AXP.AX
237,asx,AXT.AX
238,asx,AYF.AX
239,asx,AYI.AX
240,asx,AYJ.AX
241,asx,AYK.AX
242,asx,AYM.AX
243,asx,AYR.AX
244,asx,AYS.AX
245,asx,AYZ.AX
246,asx,AZJ.AX
247,asx,AZM.AX
248,asx,AZS.AX
249,asx,AZV.AX
250,asx,AZY.AX
251,asx,BAF.AX
252,asx,BAL.AX
253,asx,BAP.AX
254,asx,BAR.AX
255,asx,BAS.AX
256,asx,BAT.AX
257,asx,BAU.AX
258,asx,BBG.AX
259,asx,BBL.AX
260,asx,BBN.AX
261,asx,BBOZ.AX
262,asx,BBUS.AX
263,asx,BCB.AX
264,asx,BCI.AX
265,asx,BCK.AX
266,asx,BCN.AX
267,asx,BCT.AX
268,asx,BD1.AX
269,asx,BDA.AX
270,asx,BDI.AX
271,asx,BDR.AX
272,asx,BEAR.AX
273,asx,BEE.AX
274,asx,BEL.AX
275,asx,BEN.AX
276,asx,BFC.AX
277,asx,BFG.AX
278,asx,BGA.AX
279,asx,BGH.AX
280,asx,BGS.AX
281,asx,BHD.AX
282,asx,BHL.AX
283,asx,BHP.AX
284,asx,BID.AX
285,asx,BIG.AX
286,asx,BILL.AX
287,asx,BIN.AX
288,asx,BIQ.AX
289,asx,BIS.AX
290,asx,BIT.AX
291,asx,BKI.AX
292,asx,BKL.AX
293,asx,BKP.AX
294,asx,BKT.AX
295,asx,BKW.AX
296,asx,BKY.AX
297,asx,BLA.AX
298,asx,BLD.AX
299,asx,BLG.AX
300,asx,BLK.AX
301,asx,BLT.AX
302,asx,BLX.AX
303,asx,BLY.AX
304,asx,BLZ.AX
305,asx,BMG.AX
306,asx,BML.AX
307,asx,BMN.AX
308,asx,BMP.AX
309,asx,BMT.AX
310,asx,BMZ.AX
311,asx,BNKS.AX
312,asx,BNO.AX
313,asx,BNR.AX
314,asx,BOA.AX
315,asx,BOC.AX
316,asx,BOE.AX
317,asx,BOL.AX
318,asx,BOND.AX
319,asx,BOQ.AX
320,asx,BOT.AX
321,asx,BPF.AX
322,asx,BPG.AX
323,asx,BPH.AX
324,asx,BPL.AX
325,asx,BPS.AX
326,asx,BPT.AX
327,asx,BRB.AX
328,asx,BRC.AX
329,asx,BRG.AX
330,asx,BRI.AX
331,asx,BRK.AX
332,asx,BRL.AX
333,asx,BRN.AX
334,asx,BRU.AX
335,asx,BSA.AX
336,asx,BSE.AX
337,asx,BSL.AX
338,asx,BSM.AX
339,asx,BSP.AX
340,asx,BSR.AX
341,asx,BST.AX
342,asx,BSX.AX
343,asx,BTC.AX
344,asx,BTH.AX
345,asx,BTI.AX
346,asx,BTT.AX
347,asx,BUB.AX
348,asx,BUD.AX
349,asx,BUG.AX
350,asx,BUL.AX
351,asx,BUX.AX
352,asx,BUY.AX
353,asx,BVS.AX
354,asx,BWF.AX
355,asx,BWP.AX
356,asx,BWR.AX
357,asx,BWX.AX
358,asx,BXB.AX
359,asx,BXN.AX
360,asx,BYE.AX
361,asx,BYH.AX
362,asx,BYI.AX
363,asx,CA8.AX
364,asx,CAA.AX
365,asx,CAB.AX
366,asx,CAE.AX
367,asx,CAF.AX
368,asx,CAI.AX
369,asx,CAJ.AX
370,asx,CAM.AX
371,asx,CAN.AX
372,asx,CAP.AX
373,asx,CAQ.AX
374,asx,CAR.AX
375,asx,CAT.AX
376,asx,CAV.AX
377,asx,CAY.AX
378,asx,CAZ.AX
379,asx,CBA.AX
380,asx,CBC.AX
381,asx,CBL.AX
382,asx,CCA.AX
383,asx,CCE.AX
384,asx,CCJ.AX
385,asx,CCL.AX
386,asx,CCP.AX
387,asx,CCV.AX
388,asx,CCZ.AX
389,asx,CDA.AX
390,asx,CDC.AX
391,asx,CDD.AX
392,asx,CDH.AX
393,asx,CDM.AX
394,asx,CDP.AX
395,asx,CDT.AX
396,asx,CDU.AX
397,asx,CDV.AX
398,asx,CDY.AX
399,asx,CE1.AX
400,asx,CEL.AX
401,asx,CEN.AX
402,asx,CETF.AX
403,asx,CFE.AX
404,asx,CFO.AX
405,asx,CGA.AX
406,asx,CGC.AX
407,asx,CGF.AX
408,asx,CGL.AX
409,asx,CGM.AX
410,asx,CGN.AX
411,asx,CGO.AX
412,asx,CGR.AX
413,asx,CGS.AX
414,asx,CHC.AX
415,asx,CHK.AX
416,asx,CHN.AX
417,asx,CHP.AX
418,asx,CHR.AX
419,asx,CHZ.AX
420,asx,CIA.AX
421,asx,CIE.AX
422,asx,CII.AX
423,asx,CIM.AX
424,asx,CIN.AX
425,asx,CIO.AX
426,asx,CIP.AX
427,asx,CIW.AX
428,asx,CKA.AX
429,asx,CKF.AX
430,asx,CL1.AX
431,asx,CL8.AX
432,asx,CLA.AX
433,asx,CLH.AX
434,asx,CLI.AX
435,asx,CLL.AX
436,asx,CLQ.AX
437,asx,CLT.AX
438,asx,CLV.AX
439,asx,CLW.AX
440,asx,CLX.AX
441,asx,CLY.AX
442,asx,CLZ.AX
443,asx,CM8.AX
444,asx,CMA.AX
445,asx,CMC.AX
446,asx,CMI.AX
447,asx,CMM.AX
448,asx,CMP.AX
449,asx,CMW.AX
450,asx,CND.AX
451,asx,CNI.AX
452,asx,CNJ.AX
453,asx,CNQ.AX
454,asx,CNU.AX
455,asx,CNW.AX
456,asx,CNX.AX
457,asx,CO1.AX
458,asx,COB.AX
459,asx,COE.AX
460,asx,COG.AX
461,asx,COH.AX
462,asx,COI.AX
463,asx,COM.AX
464,asx,COO.AX
465,asx,CORE.AX
466,asx,COY.AX
467,asx,CP1.AX
468,asx,CPH.AX
469,asx,CPU.AX
470,asx,CQG.AX
471,asx,CQR.AX
472,asx,CR8.AX
473,asx,CRB.AX
474,asx,CRL.AX
475,asx,CRM.AX
476,asx,CRR.AX
477,asx,CSE.AX
478,asx,CSL.AX
479,asx,CSR.AX
480,asx,CSS.AX
481,asx,CSV.AX
482,asx,CT1.AX
483,asx,CTD.AX
484,asx,CTE.AX
485,asx,CTL.AX
486,asx,CTM.AX
487,asx,CTN.AX
488,asx,CTO.AX
489,asx,CTP.AX
490,asx,CTX.AX
491,asx,CUE.AX
492,asx,CUL.AX
493,asx,CUP.AX
494,asx,CUV.AX
495,asx,CUX.AX
496,asx,CV1.AX
497,asx,CVC.AX
498,asx,CVN.AX
499,asx,CVS.AX
500,asx,CVT.AX
501,asx,CVV.AX
502,asx,CVW.AX
503,asx,CWN.AX
504,asx,CWP.AX
505,asx,CWY.AX
506,asx,CXM.AX
507,asx,CXO.AX
508,asx,CXU.AX
509,asx,CXX.AX
510,asx,CXZ.AX
511,asx,CYA.AX
512,asx,CYB.AX
513,asx,CYC.AX
514,asx,CYG.AX
515,asx,CYL.AX
516,asx,CYP.AX
517,asx,CYQ.AX
518,asx,CZA.AX
519,asx,CZI.AX
520,asx,CZL.AX
521,asx,CZN.AX
522,asx,CZR.AX
523,asx,CZZ.AX
524,asx,D13.AX
525,asx,D2O.AX
526,asx,DAF.AX
527,asx,DAU.AX
528,asx,DAV.AX
529,asx,DCC.AX
530,asx,DCG.AX
531,asx,DCL.AX
532,asx,DCN.AX
533,asx,DDD.AX
534,asx,DDR.AX
535,asx,DDT.AX
536,asx,DEG.AX
537,asx,DEM.AX
538,asx,DFM.AX
539,asx,DGH.AX
540,asx,DGO.AX
541,asx,DGR.AX
542,asx,DHR.AX
543,asx,DIG.AX
544,asx,DIV.AX
545,asx,DJRE.AX
546,asx,DJW.AX
547,asx,DKM.AX
548,asx,DLC.AX
549,asx,DLX.AX
550,asx,DM1.AX
551,asx,DMC.AX
552,asx,DME.AX
553,asx,DMG.AX
554,asx,DMI.AX
555,asx,DMKT.AX
556,asx,DMP.AX
557,asx,DN8.AX
558,asx,DNA.AX
559,asx,DNK.AX
560,asx,DOR.AX
561,asx,DOW.AX
562,asx,DRA.AX
563,asx,DRG.AX
564,asx,DRK.AX
565,asx,DRM.AX
566,asx,DRO.AX
567,asx,DRUG.AX
568,asx,DRX.AX
569,asx,DSE.AX
570,asx,DSX.AX
571,asx,DTI.AX
572,asx,DTL.AX
573,asx,DTM.AX
574,asx,DTR.AX
575,asx,DTS.AX
576,asx,DTZ.AX
577,asx,DUB.AX
578,asx,DUI.AX
579,asx,DVL.AX
580,asx,DVN.AX
581,asx,DW8.AX
582,asx,DWS.AX
583,asx,DXB.AX
584,asx,DXS.AX
585,asx,DYL.AX
586,asx,E2M.AX
587,asx,EAI.AX
588,asx,EAR.AX
589,asx,EAS.AX
590,asx,EAX.AX
591,asx,EBG.AX
592,asx,EBO.AX
593,asx,ECG.AX
594,asx,ECX.AX
595,asx,EDC.AX
596,asx,EDE.AX
597,asx,EEG.AX
598,asx,EEU.AX
599,asx,EFE.AX
600,asx,EGA.AX
601,asx,EGD.AX
602,asx,EGG.AX
603,asx,EGH.AX
604,asx,EGI.AX
605,asx,EGL.AX
606,asx,EGN.AX
607,asx,EGY.AX
608,asx,EHE.AX
609,asx,EHH.AX
610,asx,EHL.AX
611,asx,EHX.AX
612,asx,ELD.AX
613,asx,ELK.AX
614,asx,ELO.AX
615,asx,ELS.AX
616,asx,ELT.AX
617,asx,ELX.AX
618,asx,EMB.AX
619,asx,EME.AX
620,asx,EMF.AX
621,asx,EMG.AX
622,asx,EMH.AX
623,asx,EML.AX
624,asx,EMR.AX
625,asx,EMU.AX
626,asx,EMX.AX
627,asx,ENA.AX
628,asx,ENB.AX
629,asx,ENC.AX
630,asx,ENN.AX
631,asx,ENR.AX
632,asx,ENT.AX
633,asx,ENX.AX
634,asx,ENZ.AX
635,asx,EOL.AX
636,asx,EOR.AX
637,asx,EOS.AX
638,asx,EPD.AX
639,asx,EPM.AX
640,asx,EPT.AX
641,asx,EPW.AX
642,asx,EQE.AX
643,asx,EQT.AX
644,asx,EQX.AX
645,asx,ERA.AX
646,asx,ERF.AX
647,asx,ERL.AX
648,asx,ERM.AX
649,asx,ESE.AX
650,asx,ESH.AX
651,asx,ESI.AX
652,asx,ESK.AX
653,asx,ESR.AX
654,asx,ESTX.AX
655,asx,ESV.AX
656,asx,ETE.AX
657,asx,ETF.AX
658,asx,ETHI.AX
659,asx,EUC.AX
660,asx,EUR.AX
661,asx,EVE.AX
662,asx,EVN.AX
663,asx,EVO.AX
664,asx,EVS.AX
665,asx,EVT.AX
666,asx,EVZ.AX
667,asx,EWC.AX
668,asx,EX20.AX
669,asx,EXG.AX
670,asx,EXO.AX
671,asx,EXP.AX
672,asx,EXR.AX
673,asx,EXU.AX
674,asx,EYM.AX
675,asx,EZL.AX
676,asx,FAR.AX
677,asx,FBR.AX
678,asx,FBU.AX
679,asx,FCR.AX
680,asx,FCT.AX
681,asx,FDIV.AX
682,asx,FDM.AX
683,asx,FDV.AX
684,asx,FE8.AX
685,asx,FEI.AX
686,asx,FEL.AX
687,asx,FET.AX
688,asx,FFC.AX
689,asx,FFG.AX
690,asx,FFI.AX
691,asx,FFT.AX
692,asx,FGF.AX
693,asx,FGG.AX
694,asx,FGR.AX
695,asx,FGX.AX
696,asx,FHS.AX
697,asx,FID.AX
698,asx,FIG.AX
699,asx,FLC.AX
700,asx,FLK.AX
701,asx,FLN.AX
702,asx,FLOT.AX
703,asx,FLT.AX
704,asx,FMG.AX
705,asx,FML.AX
706,asx,FMS.AX
707,asx,FND.AX
708,asx,FNP.AX
709,asx,FNT.AX
710,asx,FOD.AX
711,asx,FOOD.AX
712,asx,FOR.AX
713,asx,FPC.AX
714,asx,FPH.AX
715,asx,FPL.AX
716,asx,FPP.AX
717,asx,FRC.AX
718,asx,FRI.AX
719,asx,FRM.AX
720,asx,FRN.AX
721,asx,FRX.AX
722,asx,FSA.AX
723,asx,FSF.AX
724,asx,FSG.AX
725,asx,FSI.AX
726,asx,FTT.AX
727,asx,FTZ.AX
728,asx,FUEL.AX
729,asx,FUN.AX
730,asx,FWD.AX
731,asx,FXJ.AX
732,asx,FXL.AX
733,asx,FYA.AX
734,asx,FYI.AX
735,asx,FZO.AX
736,asx,FZR.AX
737,asx,G1A.AX
738,asx,G88.AX
739,asx,GAP.AX
740,asx,GAS.AX
741,asx,GBE.AX
742,asx,GBG.AX
743,asx,GBI.AX
744,asx,GBM.AX
745,asx,GBP.AX
746,asx,GBR.AX
747,asx,GBT.AX
748,asx,GBZ.AX
749,asx,GC1.AX
750,asx,GCM.AX
751,asx,GCR.AX
752,asx,GCS.AX
753,asx,GCY.AX
754,asx,GDF.AX
755,asx,GDI.AX
756,asx,GDX.AX
757,asx,GEAR.AX
758,asx,GED.AX
759,asx,GEM.AX
760,asx,GES.AX
761,asx,GEV.AX
762,asx,GFI.AX
763,asx,GFL.AX
764,asx,GFY.AX
765,asx,GGE.AX
766,asx,GGG.AX
767,asx,GGH.AX
768,asx,GGL.AX
769,asx,GGUS.AX
770,asx,GGX.AX
771,asx,GID.AX
772,asx,GLA.AX
773,asx,GLB.AX
774,asx,GLE.AX
775,asx,GLF.AX
776,asx,GLH.AX
777,asx,GLIN.AX
778,asx,GLL.AX
779,asx,GMA.AX
780,asx,GMC.AX
781,asx,GMD.AX
782,asx,GME.AX
783,asx,GMG.AX
784,asx,GMN.AX
785,asx,GMR.AX
786,asx,GMV.AX
787,asx,GMY.AX
788,asx,GNC.AX
789,asx,GNE.AX
790,asx,GNG.AX
791,asx,GNX.AX
792,asx,GO2.AX
793,asx,GOO.AX
794,asx,GOR.AX
795,asx,GOVT.AX
796,asx,GOW.AX
797,asx,GOZ.AX
798,asx,GPP.AX
799,asx,GPR.AX
800,asx,GPS.AX
801,asx,GPT.AX
802,asx,GPX.AX
803,asx,GRB.AX
804,asx,GROW.AX
805,asx,GRR.AX
806,asx,GRV.AX
807,asx,GSC.AX
808,asx,GSL.AX
809,asx,GSS.AX
810,asx,GSW.AX
811,asx,GTE.AX
812,asx,GTG.AX
813,asx,GTK.AX
814,asx,GTN.AX
815,asx,GTR.AX
816,asx,GTY.AX
817,asx,GUD.AX
818,asx,GUL.AX
819,asx,GVF.AX
820,asx,GWA.AX
821,asx,GWR.AX
822,asx,GXL.AX
823,asx,GXY.AX
824,asx,GZL.AX
825,asx,HACK.AX
826,asx,HAR.AX
827,asx,HAS.AX
828,asx,HAV.AX
829,asx,HAW.AX
830,asx,HCH.AX
831,asx,HCT.AX
832,asx,HE8.AX
833,asx,HEG.AX
834,asx,HEUR.AX
835,asx,HFA.AX
836,asx,HFR.AX
837,asx,HGL.AX
838,asx,HGO.AX
839,asx,HHM.AX
840,asx,HHV.AX
841,asx,HHY.AX
842,asx,HIG.AX
843,asx,HIL.AX
844,asx,HIT.AX
845,asx,HJPN.AX
846,asx,HLO.AX
847,asx,HLX.AX
848,asx,HMO.AX
849,asx,HMX.AX
850,asx,HNG.AX
851,asx,HNR.AX
852,asx,HOM.AX
853,asx,HOR.AX
854,asx,HOT.AX
855,asx,HPI.AX
856,asx,HPR.AX
857,asx,HRL.AX
858,asx,HRN.AX
859,asx,HRR.AX
860,asx,HSN.AX
861,asx,HSO.AX
862,asx,HT1.AX
863,asx,HT8.AX
864,asx,HTA.AX
865,asx,HUB.AX
866,asx,HUO.AX
867,asx,HVN.AX
868,asx,HVST.AX
869,asx,HWK.AX
870,asx,HXG.AX
871,asx,HZN.AX
872,asx,HZR.AX
873,asx,IAA.AX
874,asx,IAB.AX
875,asx,IAF.AX
876,asx,IAG.AX
877,asx,IAM.AX
878,asx,IAU.AX
879,asx,IBC.AX
880,asx,IBG.AX
881,asx,IBK.AX
882,asx,IBN.AX
883,asx,IBX.AX
884,asx,ICG.AX
885,asx,ICI.AX
886,asx,ICN.AX
887,asx,ICQ.AX
888,asx,ICS.AX
889,asx,ICT.AX
890,asx,ICU.AX
891,asx,IDA.AX
892,asx,IDR.AX
893,asx,IDT.AX
894,asx,IDX.AX
895,asx,IDZ.AX
896,asx,IEC.AX
897,asx,IEL.AX
898,asx,IEM.AX
899,asx,IEQ.AX
900,asx,IEU.AX
901,asx,IFL.AX
902,asx,IFM.AX
903,asx,IFN.AX
904,asx,IFRA.AX
905,asx,IFT.AX
906,asx,IGB.AX
907,asx,IGL.AX
908,asx,IGO.AX
909,asx,IHCB.AX
910,asx,IHD.AX
911,asx,IHEB.AX
912,asx,IHHY.AX
913,asx,IHK.AX
914,asx,IHL.AX
915,asx,IHOO.AX
916,asx,IHS.AX
917,asx,IHVV.AX
918,asx,IHWL.AX
919,asx,IIL.AX
920,asx,IJH.AX
921,asx,IJP.AX
922,asx,IJR.AX
923,asx,IKE.AX
924,asx,IKO.AX
925,asx,IKW.AX
926,asx,ILB.AX
927,asx,ILC.AX
928,asx,ILU.AX
929,asx,IMA.AX
930,asx,IMC.AX
931,asx,IMD.AX
932,asx,IMF.AX
933,asx,IMU.AX
934,asx,INA.AX
935,asx,ING.AX
936,asx,INK.AX
937,asx,INM.AX
938,asx,INV.AX
939,asx,IOD.AX
940,asx,IOF.AX
941,asx,IOG.AX
942,asx,IOO.AX
943,asx,IOT.AX
944,asx,IOZ.AX
945,asx,IP1.AX
946,asx,IPB.AX
947,asx,IPC.AX
948,asx,IPD.AX
949,asx,IPE.AX
950,asx,IPH.AX
951,asx,IPL.AX
952,asx,IPT.AX
953,asx,IQ3.AX
954,asx,IRC.AX
955,asx,IRD.AX
956,asx,IRE.AX
957,asx,IRI.AX
958,asx,IRU.AX
959,asx,IS3.AX
960,asx,ISD.AX
961,asx,ISEC.AX
962,asx,ISG.AX
963,asx,ISH.AX
964,asx,ISO.AX
965,asx,ISU.AX
966,asx,ISX.AX
967,asx,ITD.AX
968,asx,ITL.AX
969,asx,ITW.AX
970,asx,IVC.AX
971,asx,IVE.AX
972,asx,IVO.AX
973,asx,IVQ.AX
974,asx,IVR.AX
975,asx,IVT.AX
976,asx,IVV.AX
977,asx,IVX.AX
978,asx,IWLD.AX
979,asx,IXI.AX
980,asx,IXJ.AX
981,asx,IXP.AX
982,asx,IZZ.AX
983,asx,JAL.AX
984,asx,JAT.AX
985,asx,JBH.AX
986,asx,JCI.AX
987,asx,JCS.AX
988,asx,JHC.AX
989,asx,JHG.AX
990,asx,JHL.AX
991,asx,JHX.AX
992,asx,JIN.AX
993,asx,JIP.AX
994,asx,JJF.AX
995,asx,JKA.AX
996,asx,JKL.AX
997,asx,JLG.AX
998,asx,JPR.AX
999,asx,JRL.AX
1000,asx,JRV.AX
1001,asx,JVG.AX
1002,asx,JYC.AX
1003,asx,K2F.AX
1004,asx,K2P.AX
1005,asx,KAI.AX
1006,asx,KAM.AX
1007,asx,KAR.AX
1008,asx,KAS.AX
1009,asx,KAT.AX
1010,asx,KBC.AX
1011,asx,KBU.AX
1012,asx,KCN.AX
1013,asx,KDR.AX
1014,asx,KEY.AX
1015,asx,KFE.AX
1016,asx,KGD.AX
1017,asx,KGL.AX
1018,asx,KGM.AX
1019,asx,KGN.AX
1020,asx,KII.AX
1021,asx,KIN.AX
1022,asx,KIS.AX
1023,asx,KKL.AX
1024,asx,KKT.AX
1025,asx,KLH.AX
1026,asx,KLL.AX
1027,asx,KLO.AX
1028,asx,KLR.AX
1029,asx,KMD.AX
1030,asx,KME.AX
1031,asx,KNH.AX
1032,asx,KNL.AX
1033,asx,KNM.AX
1034,asx,KNO.AX
1035,asx,KOV.AX
1036,asx,KP2.AX
1037,asx,KPC.AX
1038,asx,KPG.AX
1039,asx,KPL.AX
1040,asx,KPO.AX
1041,asx,KPT.AX
1042,asx,KRC.AX
1043,asx,KRL.AX
1044,asx,KRS.AX
1045,asx,KSC.AX
1046,asx,KSL.AX
1047,asx,KSM.AX
1048,asx,KSN.AX
1049,asx,KTA.AX
1050,asx,KTE.AX
1051,asx,KYK.AX
1052,asx,KZR.AX
1053,asx,LAA.AX
1054,asx,LAM.AX
1055,asx,LAU.AX
1056,asx,LBL.AX
1057,asx,LBT.AX
1058,asx,LCA.AX
1059,asx,LCD.AX
1060,asx,LCE.AX
1061,asx,LCK.AX
1062,asx,LCM.AX
1063,asx,LCR.AX
1064,asx,LCT.AX
1065,asx,LCY.AX
1066,asx,LEG.AX
1067,asx,LEP.AX
1068,asx,LER.AX
1069,asx,LEX.AX
1070,asx,LFC.AX
1071,asx,LFR.AX
1072,asx,LGD.AX
1073,asx,LGR.AX
1074,asx,LHB.AX
1075,asx,LHC.AX
1076,asx,LHM.AX
1077,asx,LI3.AX
1078,asx,LIC.AX
1079,asx,LIN.AX
1080,asx,LIO.AX
1081,asx,LIT.AX
1082,asx,LKE.AX
1083,asx,LKO.AX
1084,asx,LLC.AX
1085,asx,LLO.AX
1086,asx,LMG.AX
1087,asx,LML.AX
1088,asx,LMW.AX
1089,asx,LNG.AX
1090,asx,LNK.AX
1091,asx,LNU.AX
1092,asx,LNY.AX
1093,asx,LOM.AX
1094,asx,LOV.AX
1095,asx,LPD.AX
1096,asx,LPE.AX
1097,asx,LPI.AX
1098,asx,LRS.AX
1099,asx,LSH.AX
1100,asx,LSR.AX
1101,asx,LSX.AX
1102,asx,LTR.AX
1103,asx,LVE.AX
1104,asx,LVH.AX
1105,asx,LVT.AX
1106,asx,LYC.AX
1107,asx,LYL.AX
1108,asx,M7T.AX
1109,asx,MA1.AX
1110,asx,MAG.AX
1111,asx,MAH.AX
1112,asx,MAI.AX
1113,asx,MAQ.AX
1114,asx,MAR.AX
1115,asx,MAT.AX
1116,asx,MAU.AX
1117,asx,MAX.AX
1118,asx,MAY.AX
1119,asx,MBE.AX
1120,asx,MBK.AX
1121,asx,MBM.AX
1122,asx,MBO.AX
1123,asx,MCA.AX
1124,asx,MCE.AX
1125,asx,MCP.AX
1126,asx,MCR.AX
1127,asx,MCT.AX
1128,asx,MCX.AX
1129,asx,MCY.AX
1130,asx,MDC.AX
1131,asx,MDI.AX
1132,asx,MDL.AX
1133,asx,MDR.AX
1134,asx,MDX.AX
1135,asx,MEA.AX
1136,asx,MEB.AX
1137,asx,MEC.AX
1138,asx,MED.AX
1139,asx,MEI.AX
1140,asx,MEL.AX
1141,asx,MEM.AX
1142,asx,MEP.AX
1143,asx,MEQ.AX
1144,asx,MEU.AX
1145,asx,MEY.AX
1146,asx,MEZ.AX
1147,asx,MFD.AX
1148,asx,MFF.AX
1149,asx,MFG.AX
